SLOT_ID,CHIP_ID,CHIP_TYPE,CORE_ID,CORE_TYPE,CORE_LANE,LANE_SPEED(mbps),MEDIA_TYPE,OPTICS_VENDOR,NIC_VENDOR,CABLE_LENGTH(m),TX_PRE3,TX_PRE2,TX_PRE1,TX_MAIN,TX_POST1,TX_POST2,TX_POST3,TX_DRIVE_CURRENT,RX_CTLE_CODE,RX_DSP_MODE,RX_AFE_TRIM
1,1,NPU,0,SP4_NIF,24,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,25,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,26,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,27,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,28,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,29,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,30,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,31,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,32,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,33,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,34,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,35,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,36,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,37,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,38,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,39,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,40,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,41,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,42,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,43,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,44,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,45,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,46,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,47,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,48,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,49,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,50,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,51,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,52,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,53,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,54,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,55,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,56,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,57,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,58,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,59,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,60,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,61,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,62,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,63,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,64,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,65,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,66,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,67,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,68,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,69,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,70,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,71,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,72,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,73,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,74,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,75,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,76,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,77,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,78,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,79,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,80,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,81,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,82,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,83,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,84,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,85,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,86,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,87,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,88,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,89,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,90,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,91,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,92,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,93,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,94,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,95,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,96,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,97,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,98,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,99,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,100,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,101,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,102,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,103,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,104,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,105,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,106,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,107,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,108,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,109,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,110,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,111,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,112,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,113,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,114,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,115,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,116,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,117,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,118,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,119,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,120,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,121,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,122,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,123,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,124,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,125,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,126,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,127,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,128,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,129,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,130,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,131,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,132,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,133,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,134,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,135,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,136,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,137,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,138,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,139,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,140,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,141,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,142,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,143,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,144,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,145,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,146,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,147,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,148,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,149,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,150,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,151,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,152,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,153,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,154,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,155,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,156,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,157,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,158,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,159,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,160,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,161,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,162,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,163,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,164,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,165,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,166,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,167,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,168,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,169,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,170,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,171,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,172,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,173,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,174,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,175,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,176,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,177,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,178,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,179,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,180,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,181,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,182,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,183,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,184,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,185,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,186,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,187,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,188,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,189,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,190,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,191,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,192,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,193,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,194,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,195,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,196,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,197,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,198,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,199,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,200,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,201,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,202,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,203,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,204,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,205,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,206,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,207,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,208,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,209,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,210,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,211,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,212,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,213,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,214,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,215,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,216,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,217,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,218,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,219,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,220,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,221,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,222,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,223,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,224,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,225,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,226,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,227,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,228,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,229,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,230,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,231,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,232,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,233,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,234,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,235,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,236,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,237,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,238,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,239,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,240,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,241,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,242,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,243,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,244,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,245,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,246,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,247,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,248,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,249,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,250,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,251,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,252,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,253,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,254,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,255,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,256,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,257,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,258,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,259,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
1,1,NPU,0,SP4_NIF,260,100000,BACKPLANE,,,,0,5,-15,43,0,,,55,,,
